"Theme","IndDropdown","TimePeriod","Sex","Age","CategoryType","Category","SubCategory","Count","Denominator","Value","LCI","UCI","YAxisLabel","ValueNote"
"Life expectancy","Life expectancy","2021","Male","All ages","Deprivation deciles","06","East of England",NA,NA,81.05,80.62,81.47,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2021","Male","All ages","Deprivation deciles","06","London",NA,NA,79.48,79.05,79.92,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2021","Male","All ages","Deprivation deciles","06","North East",NA,NA,77.82,77.13,78.51,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2021","Male","All ages","Deprivation deciles","06","North West",NA,NA,78.06,77.62,78.5,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2021","Male","All ages","Deprivation deciles","06","South East",NA,NA,80.61,80.25,80.97,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2021","Male","All ages","Deprivation deciles","06","South West",NA,NA,80.9,80.44,81.36,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2021","Male","All ages","Deprivation deciles","06","West Midlands",NA,NA,79.01,78.55,79.47,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2021","Male","All ages","Deprivation deciles","06","Yorkshire and The Humber",NA,NA,79.09,78.6,79.58,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2021","Male","All ages","Deprivation deciles","07","East Midlands",NA,NA,80.16,79.62,80.69,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2021","Male","All ages","Deprivation deciles","07","East of England",NA,NA,81.17,80.75,81.59,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2021","Male","All ages","Deprivation deciles","07","London",NA,NA,80.42,80,80.85,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2021","Male","All ages","Deprivation deciles","07","North East",NA,NA,79.02,78.29,79.75,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2021","Male","All ages","Deprivation deciles","07","North West",NA,NA,79.5,79.09,79.92,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2021","Male","All ages","Deprivation deciles","07","South East",NA,NA,81.09,80.72,81.46,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2021","Male","All ages","Deprivation deciles","07","South West",NA,NA,81.04,80.58,81.49,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2021","Male","All ages","Deprivation deciles","07","West Midlands",NA,NA,79.72,79.27,80.18,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2021","Male","All ages","Deprivation deciles","07","Yorkshire and The Humber",NA,NA,80.24,79.75,80.73,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2021","Male","All ages","Deprivation deciles","08","East Midlands",NA,NA,80.51,79.97,81.06,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2021","Male","All ages","Deprivation deciles","08","East of England",NA,NA,80.68,80.24,81.11,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2021","Male","All ages","Deprivation deciles","08","London",NA,NA,81.58,81.15,82.01,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2021","Male","All ages","Deprivation deciles","08","North East",NA,NA,79.42,78.66,80.18,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2021","Male","All ages","Deprivation deciles","08","North West",NA,NA,80.76,80.35,81.16,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2021","Male","All ages","Deprivation deciles","08","South East",NA,NA,81.93,81.57,82.3,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2021","Male","All ages","Deprivation deciles","08","South West",NA,NA,81.63,81.17,82.08,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2021","Male","All ages","Deprivation deciles","08","West Midlands",NA,NA,80.5,80.05,80.95,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2021","Male","All ages","Deprivation deciles","08","Yorkshire and The Humber",NA,NA,80.58,80.08,81.07,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2021","Male","All ages","Deprivation deciles","09","East Midlands",NA,NA,81.33,80.8,81.86,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2021","Male","All ages","Deprivation deciles","09","East of England",NA,NA,82.35,81.91,82.79,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2021","Male","All ages","Deprivation deciles","09","London",NA,NA,82.67,82.25,83.1,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2021","Male","All ages","Deprivation deciles","09","North East",NA,NA,81.58,80.92,82.24,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2021","Male","All ages","Deprivation deciles","09","North West",NA,NA,81.11,80.7,81.52,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2021","Male","All ages","Deprivation deciles","09","South East",NA,NA,82.48,82.11,82.85,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2021","Male","All ages","Deprivation deciles","09","South West",NA,NA,82.33,81.87,82.8,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2021","Male","All ages","Deprivation deciles","09","West Midlands",NA,NA,80.67,80.17,81.16,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2021","Male","All ages","Deprivation deciles","09","Yorkshire and The Humber",NA,NA,81.37,80.89,81.85,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2021","Male","All ages","Deprivation deciles","10 = least deprived","East Midlands",NA,NA,81.86,81.33,82.4,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2021","Male","All ages","Deprivation deciles","10 = least deprived","East of England",NA,NA,83.33,82.91,83.75,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2021","Male","All ages","Deprivation deciles","10 = least deprived","London",NA,NA,83.37,82.96,83.78,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2021","Male","All ages","Deprivation deciles","10 = least deprived","North East",NA,NA,83.06,82.44,83.68,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2021","Male","All ages","Deprivation deciles","10 = least deprived","North West",NA,NA,82.18,81.77,82.6,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2021","Male","All ages","Deprivation deciles","10 = least deprived","South East",NA,NA,83.44,83.07,83.82,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2021","Male","All ages","Deprivation deciles","10 = least deprived","South West",NA,NA,82.72,82.25,83.2,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2021","Male","All ages","Deprivation deciles","10 = least deprived","West Midlands",NA,NA,82.51,82.03,82.99,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2021","Male","All ages","Deprivation deciles","10 = least deprived","Yorkshire and The Humber",NA,NA,82.48,82.01,82.96,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2021","Female","All ages","Deprivation deciles","01 = most deprived","East Midlands",NA,NA,77.74,77.18,78.3,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2021","Female","All ages","Deprivation deciles","01 = most deprived","East of England",NA,NA,78.5,78.02,78.98,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2021","Female","All ages","Deprivation deciles","01 = most deprived","London",NA,NA,80.79,80.35,81.22,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2021","Female","All ages","Deprivation deciles","01 = most deprived","North East",NA,NA,76.32,75.61,77.02,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2021","Female","All ages","Deprivation deciles","01 = most deprived","North West",NA,NA,75.75,75.3,76.19,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2021","Female","All ages","Deprivation deciles","01 = most deprived","South East",NA,NA,79.33,78.93,79.73,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2021","Female","All ages","Deprivation deciles","01 = most deprived","South West",NA,NA,79.49,78.99,79.99,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2021","Female","All ages","Deprivation deciles","01 = most deprived","West Midlands",NA,NA,77.45,76.92,77.97,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2021","Female","All ages","Deprivation deciles","01 = most deprived","Yorkshire and The Humber",NA,NA,76.8,76.28,77.33,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2021","Female","All ages","Deprivation deciles","02","East Midlands",NA,NA,78.7,78.13,79.26,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2021","Female","All ages","Deprivation deciles","02","East of England",NA,NA,81.14,80.67,81.62,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2021","Female","All ages","Deprivation deciles","02","London",NA,NA,81.63,81.17,82.1,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2021","Female","All ages","Deprivation deciles","02","North East",NA,NA,77.44,76.67,78.2,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2021","Female","All ages","Deprivation deciles","02","North West",NA,NA,77.38,76.93,77.83,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2021","Female","All ages","Deprivation deciles","02","South East",NA,NA,80.82,80.43,81.2,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2021","Female","All ages","Deprivation deciles","02","South West",NA,NA,82.23,81.75,82.72,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2021","Female","All ages","Deprivation deciles","02","West Midlands",NA,NA,78.86,78.36,79.35,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2021","Female","All ages","Deprivation deciles","02","Yorkshire and The Humber",NA,NA,78.5,77.99,79,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2021","Female","All ages","Deprivation deciles","03","East Midlands",NA,NA,80.35,79.84,80.85,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2021","Female","All ages","Deprivation deciles","03","East of England",NA,NA,82.03,81.58,82.48,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2021","Female","All ages","Deprivation deciles","03","London",NA,NA,82.18,81.76,82.61,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2021","Female","All ages","Deprivation deciles","03","North East",NA,NA,78.71,78.01,79.4,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2021","Female","All ages","Deprivation deciles","03","North West",NA,NA,78.64,78.21,79.07,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2021","Female","All ages","Deprivation deciles","03","South East",NA,NA,82.43,82.07,82.8,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2021","Female","All ages","Deprivation deciles","03","South West",NA,NA,82.74,82.28,83.2,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2021","Female","All ages","Deprivation deciles","03","West Midlands",NA,NA,78.65,78.17,79.14,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2021","Female","All ages","Deprivation deciles","03","Yorkshire and The Humber",NA,NA,79.2,78.68,79.73,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2021","Female","All ages","Deprivation deciles","04","East Midlands",NA,NA,81.72,81.21,82.22,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2021","Female","All ages","Deprivation deciles","04","East of England",NA,NA,82.51,82.07,82.95,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2021","Female","All ages","Deprivation deciles","04","London",NA,NA,82.88,82.44,83.32,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2021","Female","All ages","Deprivation deciles","04","North East",NA,NA,79.13,78.43,79.83,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2021","Female","All ages","Deprivation deciles","04","North West",NA,NA,79.52,79.1,79.95,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2021","Female","All ages","Deprivation deciles","04","South East",NA,NA,83.64,83.26,84.01,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2021","Female","All ages","Deprivation deciles","04","South West",NA,NA,83.48,83.03,83.92,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2021","Female","All ages","Deprivation deciles","04","West Midlands",NA,NA,80.7,80.22,81.18,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2021","Female","All ages","Deprivation deciles","04","Yorkshire and The Humber",NA,NA,80.32,79.82,80.81,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2021","Female","All ages","Deprivation deciles","05","East Midlands",NA,NA,82.05,81.55,82.55,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2021","Female","All ages","Deprivation deciles","05","East of England",NA,NA,83.49,83.09,83.9,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2021","Female","All ages","Deprivation deciles","05","London",NA,NA,83.54,83.12,83.96,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2021","Female","All ages","Deprivation deciles","05","North East",NA,NA,80.71,80.04,81.37,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2021","Female","All ages","Deprivation deciles","05","North West",NA,NA,80.81,80.38,81.24,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2021","Female","All ages","Deprivation deciles","05","South East",NA,NA,84.1,83.76,84.44,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2021","Female","All ages","Deprivation deciles","05","South West",NA,NA,84.22,83.79,84.66,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2021","Female","All ages","Deprivation deciles","05","West Midlands",NA,NA,82.61,82.14,83.07,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2021","Female","All ages","Deprivation deciles","05","Yorkshire and The Humber",NA,NA,81.8,81.33,82.27,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2021","Female","All ages","Deprivation deciles","06","East Midlands",NA,NA,83.26,82.8,83.72,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2021","Female","All ages","Deprivation deciles","06","East of England",NA,NA,84.16,83.75,84.57,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2021","Female","All ages","Deprivation deciles","06","London",NA,NA,84.1,83.67,84.53,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2021","Female","All ages","Deprivation deciles","06","North East",NA,NA,81.49,80.83,82.14,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2021","Female","All ages","Deprivation deciles","06","North West",NA,NA,81.9,81.47,82.32,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2021","Female","All ages","Deprivation deciles","06","South East",NA,NA,84.61,84.28,84.94,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2021","Female","All ages","Deprivation deciles","06","South West",NA,NA,84.32,83.87,84.76,"Life expectancy (years)",NA
